11532215	11690545
11532215	11790258
11532215	11983060
11532215	12049663
11532215	12095422
11532215	12184807
11532215	12184811
11532215	12225587
11532215	12354330
11532215	12429061
11532215	12537560
11532215	12659637
11532215	12803655
11532215	12823867
11532215	12930545
11532215	12950995
11532215	12962547
11532215	12967349
11690545	11532215
11690545	11790258
11690545	11983060
11690545	12049663
11690545	12095422
11690545	12184807
11690545	12184811
11690545	12225587
11690545	12354330
11690545	12429061
11690545	12537560
11690545	12659637
11690545	12803655
11690545	12823867
11690545	12930545
11690545	12950995
11690545	12962547
11690545	12967349
11790258	11532215
11790258	11690545
11790258	11983060
11790258	12049663
11790258	12095422
11790258	12184807
11790258	12184811
11790258	12225587
11790258	12354330
11790258	12429061
11790258	12537560
11790258	12659637
11790258	12803655
11790258	12823867
11790258	12930545
11790258	12950995
11790258	12962547
11790258	12967349
11983060	11532215
11983060	11690545
11983060	11790258
11983060	12049663
11983060	12095422
11983060	12184807
11983060	12184811
11983060	12225587
11983060	12354330
11983060	12429061
11983060	12537560
11983060	12659637
11983060	12803655
11983060	12823867
11983060	12930545
11983060	12950995
11983060	12962547
11983060	12967349
12049663	11532215
12049663	11690545
12049663	11790258
12049663	11983060
12049663	12095422
12049663	12184807
12049663	12184811
12049663	12225587
12049663	12354330
12049663	12429061
12049663	12537560
12049663	12659637
12049663	12803655
12049663	12823867
12049663	12930545
12049663	12950995
12049663	12962547
12049663	12967349
12095422	11532215
12095422	11690545
12095422	11790258
12095422	11983060
12095422	12049663
12095422	12184807
12095422	12184811
12095422	12225587
12095422	12354330
12095422	12429061
12095422	12537560
12095422	12659637
12095422	12803655
12095422	12823867
12095422	12930545
12095422	12950995
12095422	12962547
12095422	12967349
12184807	11532215
12184807	11690545
12184807	11790258
12184807	11983060
12184807	12049663
12184807	12095422
12184807	12184811
12184807	12225587
12184807	12354330
12184807	12429061
12184807	12537560
12184807	12659637
12184807	12803655
12184807	12823867
12184807	12930545
12184807	12950995
12184807	12962547
12184807	12967349
12184811	11532215
12184811	11690545
12184811	11790258
12184811	11983060
12184811	12049663
12184811	12095422
12184811	12184807
12184811	12225587
12184811	12354330
12184811	12429061
12184811	12537560
12184811	12659637
12184811	12803655
12184811	12823867
12184811	12930545
12184811	12950995
12184811	12962547
12184811	12967349
12225587	11532215
12225587	11690545
12225587	11790258
12225587	11983060
12225587	12049663
12225587	12095422
12225587	12184807
12225587	12184811
12225587	12354330
12225587	12429061
12225587	12537560
12225587	12659637
12225587	12803655
12225587	12823867
12225587	12930545
12225587	12950995
12225587	12962547
12225587	12967349
12354330	11532215
12354330	11690545
12354330	11790258
12354330	11983060
12354330	12049663
12354330	12095422
12354330	12184807
12354330	12184811
12354330	12225587
12354330	12429061
12354330	12537560
12354330	12659637
12354330	12803655
12354330	12823867
12354330	12930545
12354330	12950995
12354330	12962547
12354330	12967349
12429061	11532215
12429061	11690545
12429061	11790258
12429061	11983060
12429061	12049663
12429061	12095422
12429061	12184807
12429061	12184811
12429061	12225587
12429061	12354330
12429061	12537560
12429061	12659637
12429061	12803655
12429061	12823867
12429061	12930545
12429061	12950995
12429061	12962547
12429061	12967349
12537560	11532215
12537560	11690545
12537560	11790258
12537560	11983060
12537560	12049663
12537560	12095422
12537560	12184807
12537560	12184811
12537560	12225587
12537560	12354330
12537560	12429061
12537560	12659637
12537560	12803655
12537560	12823867
12537560	12930545
12537560	12950995
12537560	12962547
12537560	12967349
12659637	11532215
12659637	11690545
12659637	11790258
12659637	11983060
12659637	12049663
12659637	12095422
12659637	12184807
12659637	12184811
12659637	12225587
12659637	12354330
12659637	12429061
12659637	12537560
12659637	12803655
12659637	12823867
12659637	12930545
12659637	12950995
12659637	12962547
12659637	12967349
12803655	11532215
12803655	11690545
12803655	11790258
12803655	11983060
12803655	12049663
12803655	12095422
12803655	12184807
12803655	12184811
12803655	12225587
12803655	12354330
12803655	12429061
12803655	12537560
12803655	12659637
12803655	12823867
12803655	12930545
12803655	12950995
12803655	12962547
12803655	12967349
12823867	11532215
12823867	11690545
12823867	11790258
12823867	11983060
12823867	12049663
12823867	12095422
12823867	12184807
12823867	12184811
12823867	12225587
12823867	12354330
12823867	12429061
12823867	12537560
12823867	12659637
12823867	12803655
12823867	12930545
12823867	12950995
12823867	12962547
12823867	12967349
12930545	11532215
12930545	11690545
12930545	11790258
12930545	11983060
12930545	12049663
12930545	12095422
12930545	12184807
12930545	12184811
12930545	12225587
12930545	12354330
12930545	12429061
12930545	12537560
12930545	12659637
12930545	12803655
12930545	12823867
12930545	12950995
12930545	12962547
12930545	12967349
12950995	11532215
12950995	11690545
12950995	11790258
12950995	11983060
12950995	12049663
12950995	12095422
12950995	12184807
12950995	12184811
12950995	12225587
12950995	12354330
12950995	12429061
12950995	12537560
12950995	12659637
12950995	12803655
12950995	12823867
12950995	12930545
12950995	12962547
12950995	12967349
12962547	11532215
12962547	11690545
12962547	11790258
12962547	11983060
12962547	12049663
12962547	12095422
12962547	12184807
12962547	12184811
12962547	12225587
12962547	12354330
12962547	12429061
12962547	12537560
12962547	12659637
12962547	12803655
12962547	12823867
12962547	12930545
12962547	12950995
12962547	12967349
12967349	11532215
12967349	11690545
12967349	11790258
12967349	11983060
12967349	12049663
12967349	12095422
12967349	12184807
12967349	12184811
12967349	12225587
12967349	12354330
12967349	12429061
12967349	12537560
12967349	12659637
12967349	12803655
12967349	12823867
12967349	12930545
12967349	12950995
12967349	12962547
